name_code	diagnosis
383229	Paramyxine fernholmi Kuo, Huang, and Mok, 1994:126-139. Diagnostic characters: Six pairs of gill pouches, gill apertures usually crowned in a slightly curly line; last left gill aperture not confluent with the pharyngocutaneous-duct pore; 3/2-cusp multicusps; eye spots not obvious. Description: Dental formula: (8-10)+3/2+(8-10); slime pores: (16-23)+0+(38-44)+(5-11), total slime pores 64-71; prebranchial length 30 %, branchial length 2.7%, trunk length 52%, tail length 13.7%, tail depth 9%, body depth 10.4%; color of preserved specimens grayish-brown, no whitish dorsal stripe, eye spot not obvious; six gill apertures arranged in a curly line; pale ring around each gill aperture, adjacent rings may meet.
383231	Diagnostic characters: Six pairs of gill pouches, gill apertures usually closely spaced in a straight line, but never crowded together; only 0-2 slime pores in the branchial region; 3/3-cusp multicusps.  Description: Dental formula:11+3/3+10; slime pores (13-18)+(0-2)+(39-46)+(8-12), total slime pore 64-74; prebranchial length 26%, branchial length 3.75%, trunk length 56.3%, tail length 15.3%, body depth 9.1%; color of preserved specimens brownish, sys spots prominent, no whiish mid-dorsal stripe, gill apertures with pale margins, finfolds without pale margins; maximum body length 480 mm; ventral aorta bifurcated close to the heart at the first gill pouch.
383233	Diagnostic characters: Six pairs of gill pouches, gill apertures closely spaced in a straight line,last left gill aperture confluent with the pharyngocutaneous-duct pore; 3/2-cusp multicusps.  Description: Dental formula(7-10)+3/2+(7-9); slime pores (15-20)+(0-1)+(36-44)+(6-11); prebranchial length 28%, branchial length 5%, trunk length 49.4%, tail length 13.7%, tail length 10.5%.; color of preserve specimens brownish, no whiteish mid-dorsal stripe, ventral finfold prominent, with pale margin; gill aperture with a pale margin, adjacent pale margins not meet, eye spot present but not obvious.
383244	Dorsal rays 12; anal rays 7; pectoral rays 10-12. Body deep, globose, slightly compressed; mouth oblique to vertical; gill open small, adjacent to or on pectoral-fin base; skin cover with close-set dermal spinules; illicium about equal to length of second dorsal spine; esca a simple unpigmented folded tissue, with appendage and filaments present; anterior end of pterygiophore posterior to symphysis of upper jaw; second dorsal spine free from the head; cross area between second and third dorsal spine naked; dorsal fin dark pigmented spot weakly or absent; caudal peduncle absent; dorsal fin rays connected to the caudal fin base; last ray of pelvic fin biturate.
383245	Dorsal rays 12; anal rays 7; pectoral rays 11. Body deep, globose, slightly compressed; mouth oblique to vertical; gill open small, behind and below pectoral-fin base; skin cover with close-set dermal spinules; illicium slightly short than <i>A. striatus</i>; it also differs from the <i>A. striatus </i> in having the esca oval-shaped, bearing with numerous pigmented filaments; anterior end of pterygiophore of illicium entending anteriorly beyond symohysis of upper jaw, slightly overhanging the mouth; body, and fins usually completely covered with darkly streaks on yellowish background; all caudal fin rays bifurcate.
383246	Body deep, globose, slightly compressed; mouth oblique to vertical; gill open small, behind and below pectoral-fin base;head, body, and fins covered with numerous wart-like swellings; illicium elongated, about twice length of second spine; esca simple with a pennant-like flap; anterior end of pterygiophore posterior to symphysis of upper jaw; membrane of second dorsal spine devoid of dermal spinules, and extending cross area between second and third dorsal spine; body lemon yellow in color with reddish-brown variable size spots and some irregularly shaped of brawn patches; darkly pigmented spot never present on belly; caudal peduncle present; all pectoral fin rays simple.
383247	Dorsal rays 13; anal rays 8; pectoral rays 13. Body deep, globose, slightly compressed; mouth oblique to vertical; gill open small, behind and below pectoral-fin base; illicium about equal to length of second dorsal spine; second dorsal spine attached to head by lateral membrane, which divided into naked dorsal and ventral portions by dermal spinules; esca simple in oval shape, bearing a terminal papilla and cluster of short filaments; anterior end of pterygiophore posterior to symphysis of upper jaw; a dark pigmented spot encircled by a lightly pigmented ring on each side of dorsal fin; a dark pigment spot posteriorly on body; caudal peduncle present; all pectoral, pelvic, and anal fin rays bifurate; yellow-brown to dark in color with irregular, dark and yellow mottling over body.
383262	Pectoral rays 7; pelvic rays 7; Dorsal rays 15-17; Anal rays 12-14; Vert 44(43-46). Photophores: IP5, PV 6, VAV 7-9, AC 8-9, IC 26-28, OA 12. The last photophores of OA series is in advance both of origin of anal fin and the last VAV photophores. Serial photophores of ventral row between IP and PV are in straight line. Luminous tissue on gill covered formed as bend on opercle and patch on interopercle in larger size specimen. Chin barbel shorter than head, its swelling tip of barbel with oblique ribs. Body black in color. Luminous patches on opercle, interopercle, and along ventral margin of lower jaw pinkish when in fresh, and whitish when preserved. Chin barbel white on small specimen, its basal part of chin barbel and terminal swollen tip with black pigment. Barbel on large specimen dark, the prominent postorbital photophores are orange when in fresh and yellowish green when preserved. Additional luminous patches on flanks of body absent.
383264	Pectoral rays 8; pelvic rays 7; dorsal rays 13-14; anal rays 16-18. Photophores: IP 10, PV 16-17, VAV 19-21, AC 11-12, IC 56-59, OA 36-37. Luminous patch on operculum is absent. AC photophores on caudal peduncle is forming distinct upward curve. Photophores series of IP and anterior of PV are forming strait line rather than outward in V shape. Barbel is black with white terminal bulb bearing several filaments (almost 8). Maxillary teeth are 15. Body uniformly black. Chin barbel black with white terminal bulb. Anterior part of dorsal fin about 1-4 rays and anal fin about 1-3 rays is dark, respectively. Pectoral fin about 3-6 rays and pelvic fin 2-7 rays with several small photophores with peripheral black pigments, and beside all anal rays with white luminous-like tissue. Photophores series are reddish when in fresh.
383265	Pectoral rays 6-8, pelvic rays 7, dorsal rays 12-14, anal rays 17-20. Photophores: IP 10-11, PV 16-17, VAV 20-24, AC 11, IC 58-62, OA 37-41. Luminous tissue on head between nostrils and eyes, luminous patch on opercle absent. Rows of photophores between IP to PV linear. Posterior OA photophores striate not higher than others. Barbel longer than head length, terminal tip of bulb with one filament. One pair of short filament situate on each side of middle part of bulb. Body color brown with metallic sheen on sides of head and body when in deposited. Ventral series of IC photophores golden metallic sheen then in fresh. Pectoral and pelvic fin membrane with several small pigmented photophores. Numerous black pigments scattered inside the mouth and on brain membrane. Barbel stem black with white bulb.
